source target similarity
CREB1 STAT3 0.00322474551609
ZNF143 ZNF589 0.00636048497841
ETV6 TCF3 0.00292859965742
RFX2 NFYC 0.00225391949072
CCND1 STAT3 0.00174668791386
RELB NFYA 0.0023172826677
SPI1 THRB 0.00910806811364
POU2F1 FOXJ1 0.0184996776002
NFE2L3 EGR2 0.00523135140074
GLI3 DEAF1 0.00388209010596
NKX2-5 EGR1 0.00424211155026
NFE2L2 CREB1 0.00139646296155
NOTCH1 MCM2 0.706034000624
TBX5 CEBPB 0.00583922763997
CDKN1A RBPJ 0.00225380831502
HOXB3 ZNF148 0.00141122322492
MAZ EBF1 0.00586754340097
IKZF1 MAFG 0.00382480103646
PTGS2 CEBPB 0.00389365671987
ARX SREBF2 0.00301846820784
MXD4 SMAD1 0.00449645859032
LTF GATA2 0.00443426850742
SOX8 TCF3 0.002696107659
FDPS SREBF2 0.00262412623828
STAT5A E2F2 0.0213201244325
SREBF2 SOX11 0.0183698104138
EGR3 ARNTL 0.0240235611387
CEBPD ZNF148 0.00163203638516
PRDM1 EGR1 0.00590430256018
ETV4 PRDM1 0.00444585232881
SOX11 DEAF1 0.00292703171584
E2F2 GLI3 0.00663179518961
EGR1 FAS 0.309593666676
GLI3 STAT5A 0.00590774118354
STAT5A NFYC 0.00299455732885
ONECUT2 SOX9 0.00598577095694
LMO2 IRX5 0.0176775003077
CUX1 POU3F3 0.00631427777062
STAT5A NR3C1 0.00419146881478
SOX8 REST 0.00375696775612
CREB1 DLX2 0.0263772269158
E2F1 GATA2 0.00747588703726
FOXJ1 NFE2L2 0.0023532758391
E2F2 POU2F1 0.00606093991563
SREBF2 HMGCS1 0.128481359809
TRIM28 GABPA 0.0026500930629
IRF8 STAT2 0.00525985142268
SOX4 PRDM1 0.00452442481728
PATZ1 EBF1 0.00573505674122
SP1 MXD3 0.010315180149
MAZ ZNF263 0.00361975885644
ELK3 ZNF350 0.00423877462436
TCF7 EPHB2 0.474002321935
DEAF1 NFYA 0.00279669359768
MAZ RELA 0.00191385932444
ARNTL RELA 0.00104802533785
ETV7 GTF2IRD1 0.00461972047572
HOXD3 NFIX 0.00334006646884
VDR MAD1L1 0.00612878325393
MYBL2 EN1 0.0338354599868
MAFG NFE2L2 0.00278792507239
HOXB3 IRF5 0.00478748177939
RFX2 VDR 0.00542918481159
SMAD1 STAT1 0.003756653303
RARA SOX15 0.0113256832866
CTNNB1 LGALS3 0.71899855269
RELA MYBL2 0.0176590016353
TFAP4 NRF1 0.00274174023048
POU2F1 RUNX1 0.01133609824
ZNF148 SREBF2 0.00627299372792
TBX5 ZNF263 0.00224417840695
SMAD5 E2F3 0.00553779993046
LGALS8 CREB1 0.000840557350223
VDR BACH1 0.00596569444808
E2F2 IKZF1 0.00575021140098
MAFB ZNF589 0.00567638914601
GLI3 BHLHE41 0.00496247165336
MXD3 MAD1L1 0.00579344469709
TFAP4 NR3C1 0.00405570062503
NFIB RUNX1 0.0108221615055
HOXB3 STAT5A 0.00466609091324
NFIX TCF3 0.00379020370176
ETV4 ZNF263 0.00184574675754
AATF CTNNB1 0.0015708937823
SP1 NFIB 0.00743293232583
E2F3 CDC6 0.15569373854
NFYA PRDM1 0.00580556584699
IRF1 ELK3 0.0118524217547
LMO2 NFYA 0.00245761378421
ASCL1 REST 0.00479083307769
JUNB LMO2 0.00689219404626
THRB DLX1 0.0199583693995
ESRRA FOXM1 0.0119185746447
ETV6 STAT3 0.0024283280197
VDR SOX12 0.0134122128924
POU3F3 NFIX 0.00372578231205
SOX8 IKZF1 0.00515397489519
SREBF2 CEBPB 0.00744922645878
RB1 GATA2 0.00496415942821
MAFB EBF1 0.00369911969097
ETV7 TBX5 0.0286448877471
DEAF1 NFE2L3 0.0101416301223
NR3C1 IRF2 0.0037893427226
SOX4 FOS 0.00550764220435
STAT1 ZNF384 0.00308281453291
CREB1 ARNTL2 0.0117030941943
NFYA ASCL1 0.0143621847073
TFAP4 NFIB 0.0055151535741
TFAP4 SPI1 0.00546957236596
NFE2L2 JUNB 0.00638886072218
SAA1 CEBPB 0.00383531162056
ARNTL2 STAT1 0.0033022275657
IRF8 ZNF384 0.00300141977356
MXD3 GATA2 0.00597399540016
E2F2 FOXM1 0.011532592753
IKZF1 NFIB 0.00549189768781
NFYA SOX9 0.00772184474255
TCF7 NFE2L2 0.00211944277757
NFYC FOXM1 0.0129312037767
SOX11 FOXO1 0.00223210916699
IRF1 HOXD3 0.0217743059286
EGR2 GTF2IRD1 0.00665929832593
CD4 ELF1 0.00422197594468
MAFG TFEC 0.0613057829907
DEAF1 TCF3 0.00438127800495
MAD1L1 CEBPB 0.00519642377553
SREBF2 LRP1 0.2862384737
POU3F3 POU2F1 0.00681766164561
RUNX1 TFAP4 0.0065477367814
MAZ SOX13 0.0259846829884
MXD4 EGR2 0.00487041431331
FOXO1 E2F2 0.0256156850551
STAT3 NFIB 0.00562569640537
MAZ TBX5 0.0387380272203
EBF1 NFYA 0.00270291969077
IRF5 ZNF589 0.00664331226129
SPI1 MYBL2 0.0183970101001
CEBPB PAX3 0.026785030736
ZNF217 NFE2L3 0.00773014339948
POU3F3 ZNF148 0.0016396963275
ETV7 TFCP2L1 0.0153033283896
CTNNB1 PLS3 1.2683189955
MYCN TRIM28 0.00204296685522
CEBPD EGR3 0.00518963302825
TRIM28 ZNF148 0.00239476436053
MXD4 BHLHE41 0.00418094847221
ATF1 BHLHE41 0.00424850104168
SEMA5B RBPJ 0.00197035045138
MEF2A TCF3 0.00383512278214
RELA BCL2L1 0.0754230508571
ZNF350 ELF1 0.00521592173381
ELF1 IKZF1 0.00682944075354
BACH1 ETV7 0.0146203819341
SOX9 MAFB 0.00973841504311
ZNF384 STAT5A 0.00473029163253
GATA2 TFAP4 0.00633704868497
TCF3 IRF2 0.00501717123545
DEAF1 TP73 0.0237872966259
GATA2 EGR1 0.00497475794863
NOTCH1 RELB 0.00376269771181
EGR3 STAT1 0.00560553108077
DLX2 SMAD1 0.00456442071058
EBF1 HAND2 0.0207443670553
BHLHE41 ELK3 0.0113302547202
SREBF2 CREB1 0.00164070441181
MAD1L1 FOXO1 0.0022461826096
SOX11 MEIS2 0.00872562693548
TCF3 FOS 0.00920380143391
ZNF354C EBF3 0.0191925930624
DLX1 IRF2 0.00322349535875
ZNF148 BHLHE41 0.00567436260676
CDCA4 E2F2 0.015873197864
PATZ1 IKZF1 0.00915640935693
IRF1 IRF5 0.0071752659754
SOX4 GLI3 0.0061487320318
HSF1 FOXJ1 0.0169045311027
DEAF1 STAT5A 0.00588408443954
TBX5 REST 0.00470726026075
SMAD5 MAZ 0.00275653540312
RFX2 EGR2 0.00423015544924
EN1 TFAP4 0.00458456103438
FASN SREBF2 0.00254097703366
POU4F1 EGR2 0.00430869218476
RARA E4F1 0.00797836060723
ASCL1 GATA2 0.00592425009743
IRF1 ASCL1 0.0140134083465
GLI3 ELF1 0.00682222033531
TRIM28 NFE2L3 0.0108237456934
DEAF1 SOX11 0.0169428456049
HNF4G GTF2IRD1 0.00424318451289
E2F1 TFAP4 0.00814925528125
HSF1 TBX5 0.0293497782887
PRDM1 NFE2L2 0.00283252103238
ZNF384 ETV7 0.0136040255742
TRIM28 BACH1 0.00575369631243
NR3C1 SOX11 0.0163476602918
LTF IRF1 0.00268211157215
UBE2B CTNNB1 0.00170674808988
ELF1 IRX5 0.0178371726401
TBX5 VDR 0.00700393672619
DEAF1 IRF1 0.00472817651606
RARA CEBPD 0.0100692956619
SMAD7 E2F1 0.00726048453864
CD44 EGR1 0.00256917116805
ACADSB FOXO1 0.00160989647068
REST ASCL1 0.0153932286069
MEIS2 STAT1 0.00344673761799
MEIS2 IKZF1 0.0061558067093
ELK3 TRIM28 0.00176317605321
SP1 CDC25B 0.348280288396
RELA ARNTL 0.0227104684522
STAT3 FOXJ1 0.0202888317666
CTNNB1 ASNS 0.914148988867
HSF1 SREBF2 0.00413558376546
ETV6 NFIX 0.00335485333126
E2F2 CREB1 0.00117154896543
SMAD1 CREM 0.0068023624848
LMO2 NR3C1 0.00347169499538
PLK1 E2F1 0.00426235416246
IRF2 NFE2L3 0.0100177211659
TFAP4 MEIS2 0.010428414124
SREBF2 ETV6 0.00507561075581
FOS ATF1 0.00353413557052
POU3F3 IRF8 0.0070464808145
NFYA TFAP4 0.00713370399041
STAT2 ESRRA 0.00325657776197
RFX4 MAZ 0.00264770817805
RELA IRF5 0.00611528690419
GTF2IRD1 E2F1 0.00661286890755
NHLH1 SPI1 0.00498884599397
TFAP4 BACH1 0.00559196752164
MYCN TFAP4 0.00605503922768
IRF1 SMAD7 0.00616462498388
STAT3 CHURC1 0.0117721384227
MAZ IKZF1 0.00946289005585
PRDM1 GBX2 0.0372131231246
FOXM1 ELF1 0.00576315100985
MAD1L1 STAT2 0.00479796890168
SOX11 PRDM1 0.00456963898286
IRF5 DLX1 0.0220994648739
CUX1 E2F2 0.0191148011046
TFAP4 SOX8 0.0241365833558
E2F2 STAT1 0.00341785905072
HAMP STAT3 0.00165958345922
GABPA NFYC 0.00266584076639
EGR1 CHURC1 0.0129801311709
NKX2-5 POU3F3 0.00605335600289
PRDM1 CHURC1 0.0113132648072
ARNTL NFYC 0.00210088702213
SMAD1 TAGLN 0.117025456837
TBX5 HNF4G 0.0218995566434
MEF2A NRF1 0.00244434442318
STAT2 MSR1 1.4987044992
RB1 GABPA 0.00179526284427
SOX8 DLX5 0.0415784020065
SERPINA3 CTNNB1 0.0015708937823
POU4F1 PATZ1 0.00327859080129
SP1 CAT 0.199673157347
NR3C1 MEF2A 0.00339135909826
PAX3 ZNF263 0.00186336693366
EBF3 SRF 0.00346544967793
HNF4G TFAP4 0.00494388709314
CREB1 E2F1 0.00850660964344
NFE2L2 HSF1 0.00437862211927
IRF2 BACH1 0.00529412275704
TCF3 E2F1 0.00979852292633
E2F1 MYBL2 0.0202480428567
SPI1 ARNTL 0.0229975910728
TFAP4 SOX15 0.0122309670744
IRF2 RELA 0.00155041623953
POU2F1 THRB 0.00823059619681
IL18 FOXO1 0.001615225504
E2F1 JUNB 0.00702464084598
DLX5 DEAF1 0.00290173967234
MYCN STAT3 0.00267549762587
E2F1 NFIX 0.00471581922753
RARA MYBL2 0.016497015166
E2F3 TCF3 0.00364915882548
HINFP HSF1 0.00336419457236
STAT2 POU4F1 0.0423222850454
E2F1 POU2F1 0.00829600033065
RRP1B E2F1 0.00411900954348
ONECUT2 RELA 0.00111245024524
EGR2 NFIX 0.00540025268532
FZD3 CTNNB1 0.0015708937823
GABPA NFE2L2 0.00276336111121
LMO2 SOX4 0.0220554366575
HIF1A RFX2 0.0129072861379
EGR2 STAT1 0.00564461107896
SAA2 RELA 0.000912118283316
GLI3 HOXB3 0.021323750849
IKZF1 POU3F3 0.00768318069311
EGR2 JUNB 0.00783528188815
IRF5 IRX5 0.0188016044439
ZNF238 MAZ 0.00308615074971
IRX5 CEBPD 0.00940534327524
CREB1 NFE2L2 0.00275612181234
RBPJ STAT3 0.00277209324032
GLI3 RARA 0.00733569521162
CHURC1 NRF1 0.00216032930639
JUNB NFE2L3 0.0105320521801
MXD3 MXD4 0.00487032960314
IRX5 MAZ 0.00305649274791
TRIM28 STAT5A 0.00655469453443
STAT2 EGR1 0.00414358818752
MXD4 REST 0.00417223320679
NFYC STAT3 0.00319928334187
SIRT6 TRIM28 0.00144423187776
RARA MYCN 0.0140878176895
MEF2A VDR 0.00740097776991
E2F1 ZNF217 0.0160820014218
E2F1 IRX5 0.0208588700842
IRF1 IRX5 0.019379148583
SREBF2 BRF1 0.00602860335267
SMAD7 CUX1 0.0036345987253
POU2F1 TBX5 0.031173615692
ZNF217 FOXM1 0.00992902178128
SREBF2 RFX2 0.0138892179947
SOX8 MEIS2 0.00808090262018
ATF1 RELB 0.00461882369418
EGR3 SATB1 0.0238178405467
BACH1 NFYA 0.0023497159986
EGR1 RBPJ 0.00404017885426
RELB RBPJ 0.00264700088608
SPI1 ESRRA 0.00422407301752
DEAF1 IRF5 0.0063064026243
TCF3 PRDM1 0.00701171309611
TCF7 EGR2 0.00453241509262
MAD1L1 EGR1 0.00444654463677
JUNB SREBF2 0.00489122776951
SMAD7 ZNF143 0.00152027188648
NR3C1 SOX9 0.00730268592823
ARX NHLH1 0.00979838336414
FOXO1 POU3F3 0.00772635532106
ESRRA E4F1 0.00802325745101
DEAF1 MAFB 0.0108330638661
MAZ MAFB 0.0123332420717
DEAF1 HINFP 0.00650097857808
IRF1 PATZ1 0.00497711177794
SMAD7 CREB1 0.00125913436092
E2F1 CREB1 0.00176139370494
RFX2 RELB 0.00391694174433
NFYA POU3F3 0.00744883493101
HMGCS1 NFYA 0.00162612915051
ELK3 BACH1 0.00444056365205
EGR2 SRF 0.00471764067792
RAD51 ETV4 0.00973555760852
HOXB3 SP1 0.000942315651561
E4F1 ESRRA 0.00302083635435
VDR DLX1 0.0243258933386
MYCN FOXO1 0.00241517519543
ETV4 EGR2 0.00472292991854
MXD4 RUNX1 0.00974231375003
HAND2 ZNF148 0.00163973153756
IKZF1 NR3C1 0.00402952996813
IRF2 E2F3 0.00666151198478
FOS DLX2 0.0277666144095
EGR1 MAFB 0.0128600812895
IRF2 ZNF263 0.00257492543291
ZNF148 ZNF143 0.00196593062603
DDIT3 SP1 0.0011248464892
SREBF2 FDPS 0.0765122589533
SOX8 GTF2IRD1 0.00430868717163
IRF2 IRF5 0.00688176160585
SPI1 IKZF1 0.00823149188306
HAND2 NHLH1 0.0137016754853
POU2F1 SRF 0.00356303693353
HMX1 NFYA 0.00175550507301
RB1 EBF1 0.00339974917669
SOD2 SP1 0.000572718049053
SMAD7 ATF1 0.0031251907672
EIF4G1 FOXO1 0.00160989647068
E2F2 FOXO1 0.00253616318476
TCF3 CEBPB 0.00758555262408
IDE STAT3 0.00165958345922
HSF2 IKZF1 0.00551858310216
HBP1 IKZF1 0.00583586348618
E2F1 DUSP1 0.454967327316
CUX1 IRF2 0.00331450296644
TCF7 BACH1 0.00444469725257
JUNB ESRRA 0.00408249221822
FOXJ1 LTF 0.228783693656
MEIS2 ZNF263 0.00213314510093
CTNNB1 DLL1 0.990213661362
POU3F3 E2F1 0.0066802668482
SOX13 STAT2 0.00449738465613
PRDM1 ETV6 0.00457122532383
SRF POU2F1 0.00650234758923
SP1 CASP8 0.262981652122
DDIT3 ELF1 0.00562225944877
NFE2L2 GTF2A2 0.0128286751576
CTNNB1 PKD1 0.784613886116
SREBF2 EGR3 0.00800730499253
HSF1 NRF1 0.00237802792632
NFIX ONECUT2 0.0439419478693
LMO2 ASCL1 0.0133006124521
CIZ1 SP1 0.000790651872431
STAT5A TFAP4 0.00693642598882
E2F3 ETV7 0.0147129003229
HMX1 NFYC 0.00203501925705
SMAD7 HNF4G 0.0219955263505
IRX5 RFX2 0.0122304082337
MXD3 EGR2 0.0054861579383
IRF8 ASCL1 0.0134747980536
MAD1L1 VDR 0.00618103491688
E2F1 BACH1 0.00591543237132
RNF149 STAT3 0.00165958345922
SOX15 GLI3 0.00631168187237
BACH1 TFAP4 0.00605079551025
NCF1 HBP1 0.00262363362438
ETV5 CTNNB1 0.0015708937823
RACGAP1 CUX1 0.00277113116924
CTNNB1 HIF1A 0.00413347816832
RFX4 SPI1 0.00344564565975
NHLH1 HINFP 0.00614411073693
TRIM28 CREB1 0.00159699391379
NFE2L2 SOX11 0.0167276644389
NFIX ETV6 0.0043420831112
SMAD7 REST 0.00468795940678
SPI1 EGR3 0.007302379842
NFE2L2 DLX5 0.0495870857361
SP1 NHLH1 0.0219897123537
ASPM FOXO1 0.00163535450401
THRB MEF2A 0.00295035523343
REST RARA 0.00767922974508
CREM NFE2L2 0.00233545504834
NFIB STAT5A 0.00520293415425
DLX2 STAT3 0.00247739223783
RUNX1 MAZ 0.00361592490803
ZNF148 MYCN 0.0175578775524
STAT5A HOXD3 0.0211761359389
EGR1 SPI1 0.00705725199212
CDC25A E2F1 0.00437106194123
TFAP4 JUNB 0.00641509867259
EBF1 IRF5 0.0060839423646
CIZ1 SMAD7 0.00449253864335
TRIM28 ARNTL 0.0233584839526
FOXO1 MEF2A 0.00369830804446
DDIT3 EBF3 0.0246354982058
ZNF143 E2F3 0.00641280014056
ETV4 MAZ 0.00288985096831
RARA RELB 0.00448869780176
EGR3 IRF5 0.00777486066117
MAZ TFAP4 0.00902861548061
ETV6 NFYC 0.0024566001504
STAT2 ZNF238 0.00762588226426
PATZ1 E2F3 0.00800900271426
FANCD2 CDKN2A 0.68017698374
ZNF143 SIRT6 0.00875855504412
TCF3 FOXJ1 0.0216480250764
SP1 TGFBR2 0.404625005694
MT2A RBPJ 0.00198314716505
POU2F1 ZNF148 0.0018428369135
GABPA CEBPB 0.00550574099025
E2F1 SREBF2 0.00612194069819
TCF7L2 PTTG1 0.254213601378
ATF6 SATB1 0.0205542740767
TFAP4 MXD4 0.00484979443474
IKZF1 LMO2 0.00706874098874
FOXO1 PLSCR1 0.750981455013
DEAF1 IRF2 0.00427748805285
SOX11 HBP1 0.00312461128284
TCF3 SPI1 0.00649652144748
SMAD1 DLX2 0.0237108931312
IL8 FOXO1 0.00167497588841
E2F1 ONECUT2 0.0493839958035
IRF2 POU3F3 0.0074524943239
ZNF148 SP1 0.00189522789453
STAT1 STAT3 0.00541325604
CHURC1 HSF2 0.00509608527726
TRIM28 CEBPB 0.00694359330104
TFCP2L1 ZNF148 0.00141341833104
NFYA VDR 0.00823544239151
SMAD7 LMO2 0.00622130296365
JUNB RFX4 0.0136468821016
SOX9 PRDM1 0.00498526315006
PAX3 SP1 0.00093317903016
HSF2 ARNTL2 0.0104204435234
CTNNB1 TBX3 1.09436810806
PATZ1 RBPJ 0.00314465505208
IKZF1 DLX2 0.0272219883047
IRF5 VDR 0.00766263038257
CREB1 MAZ 0.00387500863113
JUNB IRF5 0.00601949194818
EGR1 NRF1 0.00325882166919
E2F1 EN1 0.0394213255927
EGR1 EN1 0.0405289146913
NFYC ARX 0.0288569439342
FOXO1 EIF4G1 0.576674672515
RELB FOXM1 0.0120320454285
CEBPD NFE2L2 0.00251434257871
ITGB2 TERF1 0.00445396232478
STAT5A GTF2IRD1 0.00532725967997
NFE2L2 STAT1 0.00426277471175
SOX15 VDR 0.00598996620266
ZNF148 DLX2 0.0293087843534
HSF1 HOXD3 0.0189757743278
ARNTL2 TFAP4 0.00508419591385
JUNB NFYA 0.00272500059219
MEOX2 CTNNB1 0.0015708937823
REST HAND2 0.0229760215953
SPI1 CEBPD 0.0119078549322
STAT3 E4F1 0.00869091564829
STAT2 EGR3 0.00449145150789
SOX4 PATZ1 0.00344713395761
FOXM1 ELK3 0.0106032502818
SOX4 MAZ 0.00286426319538
TCF7L2 TNFRSF11B 0.309499451881
FOXM1 RUNX1 0.010316608774
MAZ TRIM28 0.00325539162659
TCF7 RBPJ 0.0027379525313
FOXO1 ZNF148 0.00202588223617
EGR3 SOX9 0.00941432535938
SREBF2 MAZ 0.00499691960806
MXD4 ELF1 0.00546542034292
MYCN MAFG 0.00319738986898
CTNNB1 DNMT1 0.200667501817
ZNF143 EGR1 0.00542092070286
EGR1 DDIT3 0.0146661241619
MAFB CREM 0.00646269271875
MAZ ESRRA 0.0047720177039
E2F1 RAD51 0.150532277908
MYCN SREBF2 0.00412013684524
LMO2 NHLH1 0.0135257091423
NR3C1 MYCN 0.0144288325813
LMO2 CEBPB 0.00570030353543
SPI1 STAT3 0.00354099631215
CTNNB1 CDC6 0.17629071576
GTF2IRD1 MYCN 0.0135358449196
SOX11 NFYA 0.00213623810814
MEF2A CHURC1 0.0110987423707
EBF1 THRB 0.00853314420001
IRF1 TFCP2L1 0.0170477974986
EBF3 E2F2 0.0206138457775
PKD1 CTNNB1 0.0015708937823
ARNTL CEBPB 0.00430443459565
ZNF589 EBF1 0.00400802775426
E2F1 PLK3 0.272169022708
FOXJ1 VDR 0.00642072033292
NFE2L2 ZNF384 0.00310999465685
CEBPB SMAD1 0.00514011226818
EGR1 SATB1 0.0240294473953
ETV7 ELK3 0.0105910570181
ZNF384 BACH1 0.00451241006539
STAT3 DLX2 0.0281756043905
RUNX1 SIRT6 0.00882624594461
ZNF263 POU4F1 0.0503256494233
EGR2 TRIM28 0.00353255924577
TP73 DLX2 0.0224391527784
NFIB EBF3 0.0253158567627
CEBPD GTF2IRD1 0.0048025265235
ZNF263 BHLHE41 0.0056282582119
JUNB MAZ 0.00401669006255
CDKN2A E2F1 0.00555106175577
EBF1 SRF 0.00371218264175
RELA CHURC1 0.011252157568
CEBPB CREM 0.00747595205917
E2F1 CDKN2C 0.343258971438
SOX4 HIF1A 0.00335252591345
TCF7 NHLH1 0.0111681171424
FOXJ1 FOS 0.0059000294727
EGR1 PRDM1 0.00789720150892
AXIN2 CTNNB1 0.00171224348614
CSRP2 CREB1 0.000840557350223
ELK3 TCF3 0.0029672823685
MARK3 RBPJ 0.00197035045138
CTNNB1 FZD3 1.70012978691
NHLH1 BACH1 0.00515137679782
SPI1 ZNF148 0.00228178854554
IRF5 STAT2 0.00528279816659
GATA2 LTF 0.230514876158
JUNB IRF8 0.00782791985182
REST E2F2 0.022788518361
FOXJ1 MAD1L1 0.00505660152986
IRF8 CEBPB 0.00603871011388
EGR1 HOXB3 0.0248026646007
CREB1 RELB 0.00500273172222
DLX5 EGR2 0.00483437782817
SP1 ITGAV 0.765081682619
POU3F3 SMAD7 0.00559695590024
EBF1 IRF2 0.00403809640072
MAFG ZNF589 0.00636409442581
EGR2 EBF1 0.00626654596313
NFYA PNRC2 0.178025898224
EBF1 TBX5 0.0314512127801
GTF2IRD1 NFE2L3 0.00949779380966
SOX15 STAT3 0.00233675758068
GLI3 EBF1 0.0047893136143
MXD4 EGR3 0.00460889881216
SOX9 FOS 0.00610186438599
ZNF148 VDR 0.010311364439
EGR2 STAT3 0.00439528905362
DLX1 NFIX 0.00339401098844
ETV7 IRF2 0.00351844479042
SP1 ZNF263 0.00442262323057
ZNF263 SMAD1 0.00624175207345
DDIT3 TRIM28 0.00199611237685
JUNB ZNF384 0.00317399442923
NFIB HSF2 0.00582038991486
DLX2 RFX2 0.0123906194186
HES5 RBPJ 0.00209215879128
EBF3 ZNF263 0.00222331266664
MAZ HOXD3 0.0236104622492
GATA2 TCF7 0.00715611077494
NFIB HSF1 0.00390727860245
PATZ1 CUX1 0.00434048631742
ASCL1 SMAD7 0.00541839988755
MCM6 RBPJ 0.00210044603458
NFIB ZNF148 0.00175840000174
FOXJ1 HSF1 0.00367969450582
DEAF1 SREBF2 0.00507961758726
MAD1L1 ATF1 0.00288200519568
ONECUT2 ASCL1 0.0107924673695
ATF1 NFE2L2 0.00256347997992
TRIM28 NFYC 0.00372998279235
ONECUT2 NFYA 0.00195866380203
SOX10 HBP1 0.00283610640973
NOTCH1 GATA2 0.00478029272595
MAZ RFX2 0.0146194385718
FOXO1 VDR 0.0084991027868
E2F3 POU3F3 0.006869012614
LMO2 ZNF354C 0.0322768581257
EGR1 FOXM1 0.0164618039679
SREBF2 SIRT6 0.00941662460397
GATA2 SOX9 0.00696465834822
E2F1 STAT1 0.00491130707724
ZNF238 MEF2A 0.00303556071279
RFX2 ZNF148 0.00127717685325
MYBL2 GABPA 0.00189831398429
ARX NFYA 0.00180152881469
SOX4 FOXO1 0.00216775617714
SP1 CRMP1 0.640670421789
ZNF263 SOX4 0.0248684663109
STAT5A CEBPB 0.00663619414675
KIF2C SP1 0.000566292411325
SOX4 SP1 0.000933519247164
ELF1 GLI3 0.00740542099226
EGR2 GBX2 0.0415716749811
RELA SOX13 0.023604836979
EBF3 DLX2 0.024648552759
STAT1 IRF2 0.00418378126916
MXD3 MYCN 0.0153123999033
CTNNB1 CDH3 1.6975699989
ZNF143 E2F1 0.00707307312065
CHURC1 SOX9 0.00608045013149
PRDM1 EBF1 0.00457220888025
MXD4 DEAF1 0.00296201648541
CEBPB NHLH1 0.0141140061529
E2F1 CCNA2 0.617704440528
MAD1L1 TFAP4 0.00559838031588
MYCN EGR1 0.00485230158161
SP1 ITGB2 0.0186130028587
DNMT1 E2F1 0.00430271198086
ELF1 ZNF350 0.00453833352417
SRF BACH1 0.00476330201671
VDR RELA 0.00177360066203
GBX2 SPI1 0.00321098327012
TRIM28 RELB 0.00544125170415
GTF2IRD1 TCF3 0.0034516548513
E2F3 EGR3 0.00555849475507
MXD3 ZNF263 0.00213946477219
VDR MEF2A 0.00405281563342
ASCL1 IRF2 0.00361771812117
CEBPB REST 0.00513378412381
SIRT6 RELA 0.00104615645366
ARNTL2 POU2F1 0.0056455778491
DDIT3 POU3F3 0.00671641514724
DUSP6 CTNNB1 0.0015708937823
E2F1 DDIT3 0.0129800912427
PATZ1 ETV7 0.0185548592924
STAT1 RBPJ 0.0030772234045
EGR1 NKX2-5 0.048984746931
REST POU2F1 0.00775681337686
IRX5 REST 0.0041984067246
RELA ARNTL2 0.0116141773819
EGR1 SOX13 0.0269003045999
ZNF384 ZNF148 0.00145498056329
PRDM1 IRF8 0.00782914738781
IRF5 SOX4 0.0224902650523
GATA2 ZNF263 0.00224010211659
TRIM28 THRB 0.00925124508311
BACH1 DDIT3 0.0105501561734
EGR3 MAD1L1 0.00688655480752
ARNTL2 STAT3 0.00235386069793
STAT5A ETV4 0.0137515090482
RELA ZNF384 0.00314848402373
IRF8 NR3C1 0.00363193431636
IRF2 IKZF1 0.00724958922073
ITGB2 MAZ 0.00255029212586
DLX1 NFE2L3 0.0087986885885
ARNTL2 HSF1 0.00353801163223
SOX11 SMAD1 0.00446081960489
ELK3 IRF5 0.00488948828789
TFAP4 MYCN 0.0160839007579
ESRRA ETV7 0.0144766630376
MXD3 SP1 0.00112162064957
FOXJ1 CHURC1 0.0103294207884
ASCL1 NFYA 0.00246989716943
RELA NRF1 0.00260673378476
GABPA EN1 0.0349453691209
E2F1 SMAD7 0.00730573160524
VDR DLX2 0.0294020341974
SMAD1 DLX5 0.0496752871228
STAT3 TCF7 0.00933194921346
JUNB GLI3 0.00812142074807
NFE2L2 VDR 0.00805757957157
IRF1 CEBPD 0.0113287647837
IRF1 MEIS2 0.0104530235537
RUNX1 SMAD7 0.00578422198353
CEBPB LMO2 0.00653608902849
HMX1 SREBF2 0.0028698361375
JUNB MXD4 0.00471930656735
IRF5 SMAD5 0.00453711603659
HSF1 HINFP 0.00612798614191
BHLHE41 IRF2 0.00401511138665
SOX9 ZNF263 0.0021687339675
SOX12 BACH1 0.00433962667181
MAFG HOXD3 0.02043762285
ZNF263 FOXM1 0.014919732927
HOXB3 POU2F1 0.00578091917037
E2F1 POLE2 0.966459439967
SRF POU3F3 0.00690777322918
SP1 MAD1L1 0.00772720422181
CHURC1 FOXJ1 0.0152288998538
CREM MAFG 0.00311024723006
NFYC IRF1 0.0044519093841
MEIS2 EGR2 0.00529425386338
NRF1 GABPA 0.00195926916686
TGFB2 CTNNB1 0.0015708937823
CHURC1 PRDM1 0.00427048687853
CEBPB RARA 0.00725439638645
TCF3 DLX2 0.0304328851934
NFYA BACH1 0.00527933267293
E2F1 BHLHE41 0.00551226127413
ETV7 E2F1 0.00649733710709
DLX5 NR3C1 0.00309475962721
RELA IL1B 0.65006771243
TCF3 BHLHE41 0.00593209926947
SOX15 THRB 0.00742461683743
E4F1 NFE2L2 0.00195277551572
TFCP2L1 MAZ 0.0028574797719
STAT2 FOS 0.00530072688988
NFE2L3 SP1 0.00107364523554
RB1 NFE2L2 0.00196325198065
ZNF384 SP1 0.00100570217756
TP73 EGR1 0.00398427608716
EGR3 MAFB 0.0125843625617
PRDM1 SP1 0.0013975519961
ETV4 FOS 0.00534294795227
EGR2 RELB 0.00611760168284
SMAD7 HBP1 0.00336531810485
IRX5 EGR2 0.00507701849624
MYCN REST 0.00464112857085
GLI3 IRF2 0.00424296349919
ETV6 PRDM1 0.00451912703725
